ID,Name,Address,City,State,Zip_Code,Phone_Number,Web_Address
103644,Contra Costa College,2600 Mission Bell Dr,San Pablo,CA,94806-3195,510-235-7800,www.contracosta.cc.ca.us
103644,Contra Costa College,2600 Mission Bell Dr,San Pablo,CA,94806-3195,510-235-7800,www.contracosta.cc.ca.us
230630,"Contra Costa Medical Career College, Inc.","4051 Lone Tree Way, Suite C",Antioch,CA,94531,925-757-2900,
230630,"Contra Costa Medical Career College, Inc.","4051 Lone Tree Way, Suite C",Antioch,CA,94531,925-757-2900,
234100,Conversa Language Center,"817 Main Street, 6th Floor",Cincinnati,OH,45202,513-651-5679,
142285,Converse College,580 E Main St,Spartanburg,SC,29302-0006,864-596-9051,www.converse.edu
142285,Converse College,580 E Main St,Spartanburg,SC,29302-0006,864-596-9051,www.converse.edu
142285,Converse College,580 E Main St,Spartanburg,SC,29302-0006,864-596-9051,www.converse.edu
142285,Converse College,580 E Main St,Spartanburg,SC,29302-0006,864-596-9051,www.converse.edu
213765,Converse International School of Languages - San Diego,"636 Broadway Street, Suite 210",San Diego,CA,92101,619-239-3363,
183831,Converse International School of Languages - San Francisco,605 Market Street,San Francisco,CA,94105,,
120935,Conway School of Landscape Design,332 South Deerfield Rd,Conway,MA,01341-0179,413-369-4044,www.csld.edu
164960,CONWAY SCHOOL OF PRACTICAL NURSING,335 FOUR MILE RD,CONWAY,SC,29526,843-365-5534-231,
219727,Cook Street School of Culinary Arts,1937 Market Street,Denver,CO,80202,303-308-9300,
112783,Cooking and Hospitality Institute of Chicago,361 West Chestnut,Chicago,IL,60610,312-944-0882,WWW.CHICNET.ORG
127981,Cooper Health System,1 Cooper Plz,Camden,NJ,08103,856-342-2000-2055,www.cooperhealth.org
127981,Cooper Health System,1 Cooper Plz,Camden,NJ,08103,856-342-2000-2055,www.cooperhealth.org
129987,Cooper Union for the Advancement of Science and Art,30 Cooper Square,New York,NY,10003,212-353-4000,www.cooper.edu
129987,Cooper Union for the Advancement of Science and Art,30 Cooper Square,New York,NY,10003,212-353-4000,www.cooper.edu
129996,Cope Institute,4006 18th Avenue,Brooklyn,NY,11218,212-809-5935-100,
124584,Copiah-Lincoln Community College,1028 J.C. Redd Drive,Wesson,MS,39191,601-643-8306,www.colin.edu
124584,Copiah-Lincoln Community College,1028 J.C. Redd Drive,Wesson,MS,39191,601-643-8306,www.colin.edu
124584,Copiah-Lincoln Community College,1028 J.C. Redd Drive,Wesson,MS,39191,601-643-8306,www.colin.edu
124584,Copiah-Lincoln Community College,1028 J.C. Redd Drive,Wesson,MS,39191,601-643-8306,www.colin.edu
158741,Copper Mountain College,6162 Rotary Way,Joshua Tree,CA,92252,760-366-3791,www.cmccd.edu
119942,Coppin State University,2500 West North Avenue,Baltimore,MD,21216-3698,410-951-3000,www.coppin.edu
119942,Coppin State University,2500 West North Avenue,Baltimore,MD,21216-3698,410-951-3000,www.coppin.edu
119942,Coppin State University,2500 West North Avenue,Baltimore,MD,21216-3698,410-951-3000,www.coppin.edu
119942,Coppin State University,2500 West North Avenue,Baltimore,MD,21216-3698,410-951-3000,www.coppin.edu
119942,Coppin State University,2500 West North Avenue,Baltimore,MD,21216-3698,410-951-3000,www.coppin.edu
119942,Coppin State University,2500 West North Avenue,Baltimore,MD,21216-3698,410-951-3000,www.coppin.edu
119942,Coppin State University,2500 West North Avenue,Baltimore,MD,21216-3698,410-951-3000,www.coppin.edu
158343,Coral Ridge Nurses Assistant Training School Inc,2740 E Oakland Pk Blvd,Fort Lauderdale,FL,33306,954-561-2022,
231907,Coral Springs Fire Academy,4180 NW 120th Avenue,Coral Springs,FL,33065,,
138549,Corban University,5000 Deer Park Drive SE,Salem,OR,97317-9392,503-581-8600,www.corban.edu
108834,Corcoran College of Art and Design,500 17th St NW,Washington,DC,20006-4804,202-639-1800,www.corcoran.edu
108834,Corcoran College of Art and Design,500 17th St NW,Washington,DC,20006-4804,202-639-1800,www.corcoran.edu
108834,Corcoran College of Art and Design,500 17th St NW,Washington,DC,20006-4804,202-639-1800,www.corcoran.edu
108834,Corcoran College of Art and Design,500 17th St NW,Washington,DC,20006-4804,202-639-1800,www.corcoran.edu
108834,Corcoran College of Art and Design,500 17th St NW,Washington,DC,20006-4804,202-639-1800,www.corcoran.edu
198066,"Corinth Academy of Cosmetology, Inc",502 Cruise Street,Corinth,MS,38834,,
198066,"Corinth Academy of Cosmetology, Inc",502 Cruise Street,Corinth,MS,38834,,
115807,Cornell College,600 First St. SW,Mount Vernon,IA,52314-1098,319-895-4000,www.cornellcollege.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
130004,Cornell University,300 Day Hall,Ithaca,NY,14853,607-255-2000,www.cornell.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
122533,Cornerstone University,1001 E Beltline Ave NE,Grand Rapids,MI,49525-5897,616-949-5300,www.cornerstone.edu
130022,Corning Community College,1 Academic Dr,Corning,NY,14830,607-962-9011,www.corning-cc.edu/
130022,Corning Community College,1 Academic Dr,Corning,NY,14830,607-962-9011,www.corning-cc.edu/
130022,Corning Community College,1 Academic Dr,Corning,NY,14830,607-962-9011,www.corning-cc.edu/
130022,Corning Community College,1 Academic Dr,Corning,NY,14830,607-962-9011,www.corning-cc.edu/
130022,Corning Community College,1 Academic Dr,Corning,NY,14830,607-962-9011,www.corning-cc.edu/
130022,Corning Community College,1 Academic Dr,Corning,NY,14830,607-962-9011,www.corning-cc.edu/
148575,Cornish College of the Arts,1000 Lenora Street,Seattle,WA,98121,206-323-1400,www.cornish.edu
148575,Cornish College of the Arts,1000 Lenora Street,Seattle,WA,98121,206-323-1400,www.cornish.edu
204237,Corporate Change Catalysts Consortium of the West LLC,"5619 DTC Parkway, Suite 175",Greenwood Village,CO,80111,303-964-8688,www.dalecarnegiecolorado.com
121558,Cortiva Institute - Boston,103 Morse Street,Watertown,MA,02472,617-576-1300,www.mtiweb.edu
151810,Cortiva Institute - Chicago,"17 N. State Street, Suite 500",Chicago,IL,60602,773-477-9444-205,csmt.com
151810,Cortiva Institute - Chicago,"17 N. State Street, Suite 500",Chicago,IL,60602,773-477-9444-205,csmt.com
101125,Cortiva Institute - Desert Institute of the Healing Arts,6390 East Broadway Boulevard,Tucson,AZ,85710,520-882-0899,www.desertinstitute.org
109624,Cortiva Institute - Humanities Center School of Massage,4045 Park Blvd,Pinellas Park,FL,33781,727-541-5200-10,www.humanitiescenter.com
140872,Cortiva Institute - Pennsylvania School of Muscle Therapy,211 South Gulph Road,King of Prussia,PA,19406,610-666-9060-10,www.cortiva.com/psmt
140872,Cortiva Institute - Pennsylvania School of Muscle Therapy,211 South Gulph Road,King of Prussia,PA,19406,610-666-9060-10,www.cortiva.com/psmt
204501,Cortiva Institute - Scottsdale,"8010 E. McDowell Road, Suite 214",Scottsdale,AZ,85257,480-945-9461,www.ptmcaz.com
162964,Cortiva Institute - Seattle,"425 Pontius Ave. North, Suite 100",Seattle,WA,98109,206-282-1233,www.cortiva.com/seattle
210313,Cosmetic Arts Institute,1789 Hampton Street,Walterboro,SC,29488,843-549-8590,
210313,Cosmetic Arts Institute,1789 Hampton Street,Walterboro,SC,29488,843-549-8590,
229878,Cosmetology Academy of Texarkana,"4115 North Kings Highway, Suite 110",Texarkana,TX,75503,,
112871,Cosmetology and Spa Academy,700 E. Terra Cotta,Crystal Lake,IL,60014,815-455-5900-10,CSICL.COM
112871,Cosmetology and Spa Academy,700 E. Terra Cotta,Crystal Lake,IL,60014,815-455-5900-10,CSICL.COM
214102,Cosmetology Beauty & Tech School,"4201 John Marr Drive, Suite #206",Annandale,VA,22303,,
144713,Cosmetology Career Center - A Paul Mitchell Partner School,2389 A Midway Road,Carrollton,TX,75006,972-669-0494,www.cccdallastexas.com
166230,Cosmetology Career Institute,5015-A Wesley Street,Greenville,TX,75402,903-455-1144,www.tocsoc.com
123606,"Cosmetology Careers Unlimited College of Hair, Skin, and Nails - Duluth",121 West Superior Street,Duluth,MN,55802,218-722-7484,coscareers.com
123688,"Cosmetology Careers Unlimited College of Hair, Skin, and Nails- Hibbing",2534 East Beltline,Hibbing,MN,55746,218-263-8354,www.coscareers.com
214616,Cosmetology College of Franklin County,570 South Main,St. Clair,MO,63077,,
177375,"Cosmetology School of Arts and Sciences, LLC",529 Overland Avenue,Burley,ID,,,
162362,Cosmetology Schools Inc. dba Academy of Cosmetology,607 West Grand,Chickasha,OK,73018,,
191700,Cosmetology Schools Inc. dba Stillwater Beauty Academy,1684 Cimarron Plaza,Stillwater,OK,74075,,
159850,Cosmetology Training Center,2516 Johnston Street,Lafayette,LA,70506,337-237-6868,
212489,Cosmo Beauty Academy,3500 Fulton Avenue,Sacramento,CA,95821,,
228307,Cosmotech School of Cosmetology,"39 Mechanic Street, Suite 500",Westbrook,ME,04092,,
101842,Cossatot Community College of the University of Arkansas,183 Hwy 399,De Queen,AR,71832,870-584-4471,cccua.edu
101842,Cossatot Community College of the University of Arkansas,183 Hwy 399,De Queen,AR,71832,870-584-4471,cccua.edu
101842,Cossatot Community College of the University of Arkansas,183 Hwy 399,De Queen,AR,71832,870-584-4471,cccua.edu
101842,Cossatot Community College of the University of Arkansas,183 Hwy 399,De Queen,AR,71832,870-584-4471,cccua.edu
103653,Cosumnes River College,8401 Center Pky,Sacramento,CA,95823-5799,916-688-7344,www.crc.losrios.edu/
103653,Cosumnes River College,8401 Center Pky,Sacramento,CA,95823-5799,916-688-7344,www.crc.losrios.edu/
125231,Cottey College,1000 W Austin,Nevada,MO,64772,417-667-8181,www.cottey.edu
125231,Cottey College,1000 W Austin,Nevada,MO,64772,417-667-8181,www.cottey.edu
127990,County College of Morris,214 Center Grove Rd,Randolph,NJ,07869-2086,973-328-5000,www.ccm.edu
127990,County College of Morris,214 Center Grove Rd,Randolph,NJ,07869-2086,973-328-5000,www.ccm.edu
127990,County College of Morris,214 Center Grove Rd,Randolph,NJ,07869-2086,973-328-5000,www.ccm.edu
127990,County College of Morris,214 Center Grove Rd,Randolph,NJ,07869-2086,973-328-5000,www.ccm.edu
163754,Court Reporting Institute,"8665 Gibbs Drive, Suite 204",San Diego,CA,92124,858-292-8200,www.cri.org
186982,Court Reporting Institute - Seattle,"929 North 130th Street, Suite 2",Seattle,WA,98133,,
172556,Court Reporting Institute of Louisiana,5700 Florida Blvd.,Baton Rouge,LA,70816,225-292-1950,www.courtreportinginstitute.com
235316,Court Reporting Institute of St. Louis,7730 Carondelet,Clayton,MO,63105,,
235316,Court Reporting Institute of St. Louis,7730 Carondelet,Clayton,MO,63105,,
111133,Covenant College,14049 Scenic Highway,Lookout Mountain,GA,30750-4164,706-820-1560,www.covenant.edu
145497,Covenant Medical Center,"3706 20th Street, Suite A",Lubbock,TX,79410,,
145488,Covenant School of Nursing and Allied Health,"2002 West Loop 289, Suite 120",Lubbock,TX,79407,806-797-0955,
145488,Covenant School of Nursing and Allied Health,"2002 West Loop 289, Suite 120",Lubbock,TX,79407,806-797-0955,
213923,Covenant School of Surgical Technology,3615 19th Street,Lubbock,TX,79410,,
213923,Covenant School of Surgical Technology,3615 19th Street,Lubbock,TX,79410,,
125240,Covenant Theological Seminary,12330 Conway Rd.,St. Louis,MO,63141,314-434-4044,www.covenantseminary.edu
125240,Covenant Theological Seminary,12330 Conway Rd.,St. Louis,MO,63141,314-434-4044,www.covenantseminary.edu
204723,Covert & Associates Dale Carnegie Training,,Huntsville,AL,35806,256-864-9431,www.birmingham.dale-carnegie.com
116767,Cowley County Community College and Area Vocational-Technical School,"125 South Second Street, P.O. Box 1147",Arkansas City,KS,67005,620-442-0430,www.cowley.edu
116767,Cowley County Community College and Area Vocational-Technical School,"125 South Second Street, P.O. Box 1147",Arkansas City,KS,67005,620-442-0430,www.cowley.edu
116767,Cowley County Community College and Area Vocational-Technical School,"125 South Second Street, P.O. Box 1147",Arkansas City,KS,67005,620-442-0430,www.cowley.edu
116767,Cowley County Community College and Area Vocational-Technical School,"125 South Second Street, P.O. Box 1147",Arkansas City,KS,67005,620-442-0430,www.cowley.edu
116767,Cowley County Community College and Area Vocational-Technical School,"125 South Second Street, P.O. Box 1147",Arkansas City,KS,67005,620-442-0430,www.cowley.edu
116767,Cowley County Community College and Area Vocational-Technical School,"125 South Second Street, P.O. Box 1147",Arkansas City,KS,67005,620-442-0430,www.cowley.edu
125073,Cox College,1423 N. Jefferson Ave.,Springfield,MO,65802,417-269-3401,www.coxcollege.edu
125073,Cox College,1423 N. Jefferson Ave.,Springfield,MO,65802,417-269-3401,www.coxcollege.edu
125073,Cox College,1423 N. Jefferson Ave.,Springfield,MO,65802,417-269-3401,www.coxcollege.edu
125073,Cox College,1423 N. Jefferson Ave.,Springfield,MO,65802,417-269-3401,www.coxcollege.edu
125073,Cox College,1423 N. Jefferson Ave.,Springfield,MO,65802,417-269-3401,www.coxcollege.edu
125073,Cox College,1423 N. Jefferson Ave.,Springfield,MO,65802,417-269-3401,www.coxcollege.edu
125073,Cox College,1423 N. Jefferson Ave.,Springfield,MO,65802,417-269-3401,www.coxcollege.edu
125073,Cox College,1423 N. Jefferson Ave.,Springfield,MO,65802,417-269-3401,www.coxcollege.edu
112792,Coyne College,330 North Green Street,Chicago,IL,60607-1300,773-935-2520,www.coyneamerican.edu
112792,Coyne College,330 North Green Street,Chicago,IL,60607-1300,773-935-2520,www.coyneamerican.edu
198109,Cozmo Beauty School,"10347 Bonita Beach Road, Unit #103",Bonita Springs,FL,34135,,
155423,CR'U Institute of Cosmetology and Barbering,11889 Valley View Street,Garden Grove,CA,92845,714-894-3344,
204635,"Crace, Inc. Dale Carnegie Training",13555 Bel-Red Road Sutie 208,Bellevue,WA,98053,425-453-8822,www.carnegienw.com
204635,"Crace, Inc. Dale Carnegie Training",13555 Bel-Red Road Sutie 208,Bellevue,WA,98053,425-453-8822,www.carnegienw.com
103662,Crafton Hills College,11711 Sand Canyon Road,Yucaipa,CA,92399-1799,909-794-2161,www.craftonhills.edu
122287,Cranbrook Academy of Art,"39221 Woodward Avenue, P.O. Box 801",Bloomfield Hills,MI,48303,248-645-3300,www.cranbrook.edu
122287,Cranbrook Academy of Art,"39221 Woodward Avenue, P.O. Box 801",Bloomfield Hills,MI,48303,248-645-3300,www.cranbrook.edu
133331,Craven Community College,800 College Ct,New Bern,NC,28562,252-638-4131,www.cravencc.edu
133331,Craven Community College,800 College Ct,New Bern,NC,28562,252-638-4131,www.cravencc.edu
163028,Crawford County Area Vocational Technical School Practical Nursing Program,860 Thurston Rd,Meadville,PA,16335,814-724-6024-202,www.ccvts.org
